transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue,hour,day_bin,day_of_week_num,day_of_week,week_number,time_bucket,is_weekend
167,2025,12:07:42,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,12,0,2,Wednesday,1,Afternoon (12–16),False
168,2025,12:08:21,1,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,12,0,2,Wednesday,1,Afternoon (12–16),False
169,2025,12:08:36,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,12,0,2,Wednesday,1,Afternoon (12–16),False
170,2025,12:09:11,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,12,0,2,Wednesday,1,Afternoon (12–16),False
171,2025,12:09:12,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,12,0,2,Wednesday,1,Afternoon (12–16),False
172,2025,12:13:07,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,12,0,2,Wednesday,1,Afternoon (12–16),False
173,2025,12:14:26,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,12,0,2,Wednesday,1,Afternoon (12–16),False
174,2025,12:17:38,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,12,0,2,Wednesday,1,Afternoon (12–16),False
175,2025,12:18:07,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,12,0,2,Wednesday,1,Afternoon (12–16),False
176,2025,12:18:44,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,12,0,2,Wednesday,1,Afternoon (12–16),False
177,2025,12:20:16,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,12,0,2,Wednesday,1,Afternoon (12–16),False
178,2025,12:23:39,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,12,0,2,Wednesday,1,Afternoon (12–16),False
179,2025,12:27:06,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,12,0,2,Wednesday,1,Afternoon (12–16),False
180,2025,12:30:46,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,12,0,2,Wednesday,1,Afternoon (12–16),False
181,2025,12:30:49,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,12,0,2,Wednesday,1,Afternoon (12–16),False
182,2025,12:33:20,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,12,0,2,Wednesday,1,Afternoon (12–16),False
183,2025,12:33:35,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,12,0,2,Wednesday,1,Afternoon (12–16),False
184,2025,12:35:53,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,12,0,2,Wednesday,1,Afternoon (12–16),False
185,2025,12:36:57,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,12,0,2,Wednesday,1,Afternoon (12–16),False
186,2025,12:38:28,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,12,0,2,Wednesday,1,Afternoon (12–16),False
187,2025,12:42:26,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,12,0,2,Wednesday,1,Afternoon (12–16),False
188,2025,12:44:01,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,12,0,2,Wednesday,1,Afternoon (12–16),False
189,2025,12:44:31,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,12,0,2,Wednesday,1,Afternoon (12–16),False
190,2025,12:44:32,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,12,0,2,Wednesday,1,Afternoon (12–16),False
191,2025,12:45:52,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,12,0,2,Wednesday,1,Afternoon (12–16),False
192,2025,12:46:22,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,12,0,2,Wednesday,1,Afternoon (12–16),False
193,2025,12:46:26,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,12,0,2,Wednesday,1,Afternoon (12–16),False
194,2025,12:46:55,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,12,0,2,Wednesday,1,Afternoon (12–16),False
195,2025,12:46:55,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,12,0,2,Wednesday,1,Afternoon (12–16),False
196,2025,12:48:08,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,12,0,2,Wednesday,1,Afternoon (12–16),False
197,2025,12:49:48,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,12,0,2,Wednesday,1,Afternoon (12–16),False
198,2025,12:50:15,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,12,0,2,Wednesday,1,Afternoon (12–16),False
199,2025,12:50:28,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,12,0,2,Wednesday,1,Afternoon (12–16),False
200,2025,12:51:21,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,12,0,2,Wednesday,1,Afternoon (12–16),False
201,2025,12:51:57,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,12,0,2,Wednesday,1,Afternoon (12–16),False
202,2025,12:51:57,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,12,0,2,Wednesday,1,Afternoon (12–16),False
203,2025,12:52:18,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,12,0,2,Wednesday,1,Afternoon (12–16),False
204,2025,12:52:18,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,12,0,2,Wednesday,1,Afternoon (12–16),False
205,2025,12:53:11,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,12,0,2,Wednesday,1,Afternoon (12–16),False
206,2025,12:53:59,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,12,0,2,Wednesday,1,Afternoon (12–16),False
207,2025,12:55:25,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,12,0,2,Wednesday,1,Afternoon (12–16),False
208,2025,12:55:27,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,12,0,2,Wednesday,1,Afternoon (12–16),False
209,2025,12:55:27,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,12,0,2,Wednesday,1,Afternoon (12–16),False
210,2025,12:55:36,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,12,0,2,Wednesday,1,Afternoon (12–16),False
211,2025,12:55:53,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,12,0,2,Wednesday,1,Afternoon (12–16),False
212,2025,12:56:33,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,12,0,2,Wednesday,1,Afternoon (12–16),False
213,2025,12:56:59,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,12,0,2,Wednesday,1,Afternoon (12–16),False
214,2025,12:58:54,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,12,0,2,Wednesday,1,Afternoon (12–16),False
215,2025,12:59:06,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,12,0,2,Wednesday,1,Afternoon (12–16),False
216,2025,13:00:38,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,13,0,2,Wednesday,1,Afternoon (12–16),False
217,2025,13:01:33,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,13,0,2,Wednesday,1,Afternoon (12–16),False
218,2025,13:02:40,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,13,0,2,Wednesday,1,Afternoon (12–16),False
219,2025,13:02:40,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,13,0,2,Wednesday,1,Afternoon (12–16),False
220,2025,13:02:52,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,13,0,2,Wednesday,1,Afternoon (12–16),False
221,2025,13:03:13,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,13,0,2,Wednesday,1,Afternoon (12–16),False
222,2025,13:04:01,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,13,0,2,Wednesday,1,Afternoon (12–16),False
223,2025,13:04:01,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,13,0,2,Wednesday,1,Afternoon (12–16),False
224,2025,13:04:22,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,13,0,2,Wednesday,1,Afternoon (12–16),False
225,2025,13:04:37,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,13,0,2,Wednesday,1,Afternoon (12–16),False
226,2025,13:04:51,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,13,0,2,Wednesday,1,Afternoon (12–16),False
227,2025,13:05:56,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,13,0,2,Wednesday,1,Afternoon (12–16),False
228,2025,13:07:37,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,13,0,2,Wednesday,1,Afternoon (12–16),False
229,2025,13:09:03,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,13,0,2,Wednesday,1,Afternoon (12–16),False
230,2025,13:12:03,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,13,0,2,Wednesday,1,Afternoon (12–16),False
231,2025,13:13:09,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,13,0,2,Wednesday,1,Afternoon (12–16),False
232,2025,13:17:30,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,13,0,2,Wednesday,1,Afternoon (12–16),False
233,2025,13:17:32,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,13,0,2,Wednesday,1,Afternoon (12–16),False
234,2025,13:18:34,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,13,0,2,Wednesday,1,Afternoon (12–16),False
235,2025,13:19:09,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,13,0,2,Wednesday,1,Afternoon (12–16),False
236,2025,13:19:09,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,13,0,2,Wednesday,1,Afternoon (12–16),False
237,2025,13:19:36,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,13,0,2,Wednesday,1,Afternoon (12–16),False
238,2025,13:19:56,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,13,0,2,Wednesday,1,Afternoon (12–16),False
239,2025,13:20:51,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,13,0,2,Wednesday,1,Afternoon (12–16),False
240,2025,13:21:23,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,13,0,2,Wednesday,1,Afternoon (12–16),False
241,2025,13:22:11,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,13,0,2,Wednesday,1,Afternoon (12–16),False
242,2025,13:22:45,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,13,0,2,Wednesday,1,Afternoon (12–16),False
243,2025,13:23:54,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,13,0,2,Wednesday,1,Afternoon (12–16),False
244,2025,13:24:29,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,13,0,2,Wednesday,1,Afternoon (12–16),False
245,2025,13:30:49,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,13,0,2,Wednesday,1,Afternoon (12–16),False
246,2025,13:32:07,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,13,0,2,Wednesday,1,Afternoon (12–16),False
247,2025,13:32:34,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,13,0,2,Wednesday,1,Afternoon (12–16),False
248,2025,13:34:12,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,13,0,2,Wednesday,1,Afternoon (12–16),False
249,2025,13:38:09,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,13,0,2,Wednesday,1,Afternoon (12–16),False
250,2025,13:38:11,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,13,0,2,Wednesday,1,Afternoon (12–16),False
251,2025,13:39:41,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,13,0,2,Wednesday,1,Afternoon (12–16),False
252,2025,13:40:47,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,13,0,2,Wednesday,1,Afternoon (12–16),False
253,2025,13:41:09,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,13,0,2,Wednesday,1,Afternoon (12–16),False
254,2025,13:42:10,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,13,0,2,Wednesday,1,Afternoon (12–16),False
255,2025,13:42:49,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,13,0,2,Wednesday,1,Afternoon (12–16),False
256,2025,13:42:58,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,13,0,2,Wednesday,1,Afternoon (12–16),False
257,2025,13:42:58,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,13,0,2,Wednesday,1,Afternoon (12–16),False
258,2025,13:43:18,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,13,0,2,Wednesday,1,Afternoon (12–16),False
259,2025,13:43:18,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,13,0,2,Wednesday,1,Afternoon (12–16),False
260,2025,13:43:41,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,13,0,2,Wednesday,1,Afternoon (12–16),False
261,2025,13:44:26,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,13,0,2,Wednesday,1,Afternoon (12–16),False
262,2025,13:47:51,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,13,0,2,Wednesday,1,Afternoon (12–16),False
263,2025,13:49:03,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,13,0,2,Wednesday,1,Afternoon (12–16),False
264,2025,13:50:09,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,13,0,2,Wednesday,1,Afternoon (12–16),False
265,2025,13:50:47,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,13,0,2,Wednesday,1,Afternoon (12–16),False
266,2025,13:51:56,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,13,0,2,Wednesday,1,Afternoon (12–16),False
267,2025,13:53:04,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,13,0,2,Wednesday,1,Afternoon (12–16),False
268,2025,13:53:31,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,13,0,2,Wednesday,1,Afternoon (12–16),False
269,2025,13:54:18,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,13,0,2,Wednesday,1,Afternoon (12–16),False
270,2025,13:55:04,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,13,0,2,Wednesday,1,Afternoon (12–16),False
271,2025,13:55:50,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,13,0,2,Wednesday,1,Afternoon (12–16),False
272,2025,13:56:15,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,13,0,2,Wednesday,1,Afternoon (12–16),False
273,2025,13:56:24,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,13,0,2,Wednesday,1,Afternoon (12–16),False
274,2025,13:57:34,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,13,0,2,Wednesday,1,Afternoon (12–16),False
275,2025,13:57:34,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,13,0,2,Wednesday,1,Afternoon (12–16),False
276,2025,13:58:10,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,13,0,2,Wednesday,1,Afternoon (12–16),False
277,2025,13:58:11,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,13,0,2,Wednesday,1,Afternoon (12–16),False
278,2025,13:59:58,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,13,0,2,Wednesday,1,Afternoon (12–16),False
279,2025,14:03:34,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,14,0,2,Wednesday,1,Afternoon (12–16),False
280,2025,14:03:34,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,14,0,2,Wednesday,1,Afternoon (12–16),False
281,2025,14:03:41,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,14,0,2,Wednesday,1,Afternoon (12–16),False
282,2025,14:07:12,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,14,0,2,Wednesday,1,Afternoon (12–16),False
283,2025,14:07:56,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,14,0,2,Wednesday,1,Afternoon (12–16),False
284,2025,14:08:03,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,14,0,2,Wednesday,1,Afternoon (12–16),False
285,2025,14:08:03,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,14,0,2,Wednesday,1,Afternoon (12–16),False
286,2025,14:11:14,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,14,0,2,Wednesday,1,Afternoon (12–16),False
287,2025,14:13:28,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,14,0,2,Wednesday,1,Afternoon (12–16),False
288,2025,14:19:57,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,14,0,2,Wednesday,1,Afternoon (12–16),False
289,2025,14:20:06,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,14,0,2,Wednesday,1,Afternoon (12–16),False
290,2025,14:20:08,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,14,0,2,Wednesday,1,Afternoon (12–16),False
291,2025,14:22:01,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,14,0,2,Wednesday,1,Afternoon (12–16),False
292,2025,14:22:38,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,14,0,2,Wednesday,1,Afternoon (12–16),False
293,2025,14:23:28,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,14,0,2,Wednesday,1,Afternoon (12–16),False
294,2025,14:23:28,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,14,0,2,Wednesday,1,Afternoon (12–16),False
295,2025,14:24:55,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,14,0,2,Wednesday,1,Afternoon (12–16),False
296,2025,14:24:55,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,14,0,2,Wednesday,1,Afternoon (12–16),False
297,2025,14:25:32,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,14,0,2,Wednesday,1,Afternoon (12–16),False
298,2025,14:25:39,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,14,0,2,Wednesday,1,Afternoon (12–16),False
299,2025,14:26:36,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,14,0,2,Wednesday,1,Afternoon (12–16),False
300,2025,14:29:05,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,14,0,2,Wednesday,1,Afternoon (12–16),False
301,2025,14:29:50,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,14,0,2,Wednesday,1,Afternoon (12–16),False
302,2025,14:29:50,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,14,0,2,Wednesday,1,Afternoon (12–16),False
303,2025,14:30:51,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,14,0,2,Wednesday,1,Afternoon (12–16),False
304,2025,14:30:58,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,14,0,2,Wednesday,1,Afternoon (12–16),False
305,2025,14:31:26,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,14,0,2,Wednesday,1,Afternoon (12–16),False
306,2025,14:32:20,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,14,0,2,Wednesday,1,Afternoon (12–16),False
307,2025,14:32:42,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,14,0,2,Wednesday,1,Afternoon (12–16),False
308,2025,14:32:54,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,14,0,2,Wednesday,1,Afternoon (12–16),False
309,2025,14:35:47,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,14,0,2,Wednesday,1,Afternoon (12–16),False
310,2025,14:36:23,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,14,0,2,Wednesday,1,Afternoon (12–16),False
311,2025,14:36:35,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,14,0,2,Wednesday,1,Afternoon (12–16),False
312,2025,14:37:48,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,14,0,2,Wednesday,1,Afternoon (12–16),False
313,2025,14:39:06,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,14,0,2,Wednesday,1,Afternoon (12–16),False
314,2025,14:39:48,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,14,0,2,Wednesday,1,Afternoon (12–16),False
315,2025,14:42:39,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,14,0,2,Wednesday,1,Afternoon (12–16),False
316,2025,14:43:13,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,14,0,2,Wednesday,1,Afternoon (12–16),False
317,2025,14:45:31,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,14,0,2,Wednesday,1,Afternoon (12–16),False
318,2025,14:46:09,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,14,0,2,Wednesday,1,Afternoon (12–16),False
319,2025,14:47:29,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,14,0,2,Wednesday,1,Afternoon (12–16),False
320,2025,14:47:29,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,14,0,2,Wednesday,1,Afternoon (12–16),False
321,2025,14:49:49,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,14,0,2,Wednesday,1,Afternoon (12–16),False
322,2025,14:51:19,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,14,0,2,Wednesday,1,Afternoon (12–16),False
323,2025,14:55:34,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,14,0,2,Wednesday,1,Afternoon (12–16),False
324,2025,14:58:07,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,14,0,2,Wednesday,1,Afternoon (12–16),False
325,2025,14:58:35,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,14,0,2,Wednesday,1,Afternoon (12–16),False
326,2025,15:02:04,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,15,0,2,Wednesday,1,Afternoon (12–16),False
327,2025,15:02:28,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,15,0,2,Wednesday,1,Afternoon (12–16),False
328,2025,15:06:27,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,15,0,2,Wednesday,1,Afternoon (12–16),False
329,2025,15:08:28,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,15,0,2,Wednesday,1,Afternoon (12–16),False
330,2025,15:09:37,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,15,0,2,Wednesday,1,Afternoon (12–16),False
